cct,nombre,turno,nivel,subnivel,detalle,matricula,docentes,p_de_apoyo,calle,numero,entre_calle,y_calle,colonia,municipio,localidad,ambito,zona_esc,sector,latitud,longitud
26DPR0478O,BRAULIO RODRIGUEZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,169,7,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,IMURIS,CERRO BLANCO,RURAL,33,13,30.824167,-110.838889
26DPR0479N,JESUS GARCIA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,17,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,IMURIS,ESTACION CUMERAL,RURAL,33,13,30.778056,-110.856389
26DPR0480C,JUSTO SIERRA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,37,2,0,CALLE PROFESORA MARIA TERESA GALLEGO PEREZ,0,CALLE TABASCO,CALLE TABASCO,NINGUNO,IMURIS,LA MESA,RURAL,33,13,30.745278,-110.909167
26DPR0482A,BENITO JUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,13,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SAN IGNACIO RIO MUERTO,ENRIQUE LANDA B.,RURAL,8,3,27.240833,-110.237778
26DPR0484Z,FRANCISCO MARQUEZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,116,6,0,CALLE BENITO JUAREZ,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,FRANCISCO MARQUEZ,RURAL,41,5,28.1598,-110.587104
26DPR0485Y,RICARDO FLORES MAGON,MATUTINO,BÁSICA,PRIMARIA,GENERAL,72,3,0,CALLE REFORMA 2000,0,CALLE AGUSTIN MELGAR,CALLE AGUSTIN MELGAR,NINGUNO,GUAYMAS,TRIUNFO SANTA ROSA,RURAL,41,5,28.139444,-110.606111
26DPR0486X,GENERAL MARIANO ESCOBEDO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,6,0,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,GENERAL MARIANO ESCOBEDO,RURAL,41,5,28.348611,-110.631111
26DPR0487W,GENERAL LAZARO CARDENAS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,56,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,GENERAL LAZARO CARDENAS,RURAL,41,5,28.316111,-110.588056
26DPR0488V,AMADO NERVO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,59,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,GENERAL FELIPE ANGELES,RURAL,41,5,28.273056,-110.627778
26DPR0489U,RODOLFO ELIAS CALLES,MATUTINO,BÁSICA,PRIMARIA,GENERAL,321,14,1,CALLE OCTAVA,0,CALLE 7 DE NOVIEMBRE,CALLE 7 DE NOVIEMBRE,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,79,12,29.042132,-110.967672
26DPR0490J,HEROES DE CABORCA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,185,9,1,CALLE 11,0,CALLE GUADALUPE VICTORIA,CALLE GUADALUPE VICTORIA,FRANCISCO VILLA,HERMOSILLO,HERMOSILLO,URBANO,40,7,29.116335,-110.977852
26DPR0491I,BENITO JUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,111,5,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,SINAHUISA,RURAL,76,2,26.911111,-109.437222
26DPR0495E,MARGARITA MAZA DE JUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,272,12,0,CALLE PUERTO RICO,0,CALLE NICARAGUA,CALLE NICARAGUA,ESPERANZA,NOGALES,HEROICA NOGALES,URBANO,10,9,31.312227,-110.956209
26DPR0496D,IGNACIO ZARAGOZA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,339,13,1,CALLE LAGO CUITZEO,4,CALLE LAGO DE TEXCOCO,CALLE LAGO DE TEXCOCO,NINGUNO,NOGALES,HEROICA NOGALES,URBANO,2,9,31.330384,-110.934958
26DPR0498B,VICENTE GUERRERO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,295,13,1,CALLE RODOLFO CAMPODONICO,0,CALLE JUVENTINO ROSAS,CALLE JUVENTINO ROSAS,MATIAS MENDEZ,CAJEME,CIUDAD OBREGON,URBANO,14,3,27.517333,-109.925178
26DPR0500Z,GENERAL LAZARO CARDENAS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,70,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,EL ZACATON,RURAL,46,6,29.275278,-110.850556
26DPR0501Z,MI PATRIA ES PRIMERO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,156,7,1,CALLE 2,0,CALLE BACASEGUA,CALLE BACASEGUA,NINGUNO,EMPALME,MI PATRIA ES PRIMERO,RURAL,65,5,28.049444,-110.676944
26DPR0502Y,GENERAL LAZARO CARDENAS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,26,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CABORCA,RODOLFO CAMPODONICO,RURAL,106,8,30.958889,-113.011667
26DPR0503X,GENERAL IGNACIO ZARAGOZA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,216,10,1,CALLE AZUETA,0,CALLE 3,CALLE 3,NINGUNO,AGUA PRIETA,AGUA PRIETA,URBANO,96,11,31.331757,-109.565618
26DPR0504W,EMILIANO ZAPATA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,305,15,1,CALLE NAYARIT,0,CALLE 17,CALLE 17,JALISCO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,45,10,32.455243,-114.769505
26DPR0505V,TIERRA Y LIBERTAD,MATUTINO,BÁSICA,PRIMARIA,GENERAL,61,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SAN LUIS RIO COLORADO,EMILIANO ZAPATA,RURAL,64,10,32.240278,-114.9875
26DPR0507T,BAJA CALIFORNIA SUR,MATUTINO,BÁSICA,PRIMARIA,GENERAL,30,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,FRANCISCO SARABIA,RURAL,99,1,26.514722,-109.105833
26DPR0508S,MAXIMILIANO R LOPEZ,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,31,3,0,CALLE LIRIOS Y/O OCTAVA,0,CALLE AJONJOLI,CALLE AJONJOLI,NINGUNO,CAJEME,CIUDAD OBREGON,URBANO,80,4,27.439158,-109.941417
26DPR0509R,GENERAL LAZARO CARDENAS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,33,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ETCHOJOA,EL CAMPITO (CAMPO NUMERO TRES),RURAL,37,1,26.989167,-109.681111
26DPR0515B,GENERAL ABELARDO L RODRIGUEZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,40,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,SAN LUIS,RURAL,35,12,28.813056,-111.308056
26DPR0516A,JOSE VASCONCELOS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,460,16,2,CALLE NUEVO LEON,32,CALLE ESCUADRON 201,CALLE ESCUADRON 201,NINGUNO,CABORCA,HEROICA CABORCA,URBANO,18,8,30.726985,-112.173808
26DPR0518Z,JESUS GARCIA,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,192,7,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,POTAM,URBANO,12,3,27.624861,-110.416684
26DPR0519Y,JESUS GARCIA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,18,1,0,CALLE JESUS GARCIA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,IMURIS,TERRENATE,RURAL,33,13,30.727778,-110.921667
26DPR0521M,ABELARDO L. RODRIGUEZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,155,7,1,CALLE CARRETERA INTERNACIONAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NOGALES,CIBUTA,RURAL,33,13,31.061667,-110.898333
26DPR0524J,LIC. ADOLFO LOPEZ MATEOS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,152,7,1,CALLE PASCUAL ORTIZ RUBIO,0,CALLE VERACRUZ,CALLE VERACRUZ,INDUSTRIAL,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,32,10,32.461257,-114.806491
26DPR0526H,JESUS GARCIA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,147,6,1,CALLE HEROE DE NACOZARI,0,CALLE JESUS GARCIA CORONA,CALLE JESUS GARCIA CORONA,NINGUNO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,32,10,32.46334,-114.822513
26DPR0527G,NARCISO MENDOZA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,221,6,1,CALLE OBREGON,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SAN LUIS RIO COLORADO,LAGUNITAS,RURAL,108,10,32.320556,-114.898056
26DPR0529E,LEON GARCIA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,22,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SAN LUIS RIO COLORADO,POZAS DE ARVIZU (LA RESERVA),RURAL,108,10,32.377778,-114.904167
26DPR0530U,6 DE ABRIL,MATUTINO,BÁSICA,PRIMARIA,GENERAL,29,0,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SAN LUIS RIO COLORADO,NUEVO LEON,RURAL,108,10,32.294444,-115.004167
26DPR0531T,PROF. ALBERTO GUTIERREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,164,7,1,CALLE ALVARO OBREGON,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,YAVAROS (ISLA LAS VIEJAS),URBANO,24,1,26.705223,-109.524557
26DPR0532S,JOSEFA ORTIZ DE DOMINGUEZ,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,27,2,0,CALLE TLAXCALA,0,CALLE BUIYACUSI,CALLE BUIYACUSI,NINGUNO,NAVOJOA,NAVOJOA,URBANO,38,2,27.080833,-109.445278
26DPR0533R,MARGARITA MAZA DE JUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,414,14,2,CALLE FRANCISCO I. MADERO,0,CALLE FRANCISCO VILLA,CALLE FRANCISCO VILLA,HUATABAMPO CENTRO,HUATABAMPO,HUATABAMPO,URBANO,24,1,26.822946,-109.638774
26DPR0534Q,LEONA VICARIO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,34,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,10 DE ABRIL,RURAL,99,1,26.577778,-109.165
26DPR0535P,MELCHOR OCAMPO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,169,8,1,NINGUNO NINGUNO,239,CALLE SIN REFERENCIA,CALLE SIN REFERENCIA,NINGUNO,HUATABAMPO,BACHANTAHUI,RURAL,24,1,26.7725,-109.632778
26DPR0536O,FELIPE SALIDO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,176,8,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,MORONCARIT,RURAL,24,1,26.7325,-109.613889
26DPR0538M,JESUS GARCIA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,117,5,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,VENUSTIANO CARRANZA,RURAL,49,2,26.425833,-109.030833
26DPR0539L,ANGELA VALENZUELA DE MACIAS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,122,6,1,CALLE PABLO MACIAS,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,AGIABAMPO UNO,RURAL,49,2,26.366389,-109.145556
26DPR0540A,PLUTARCO ELIAS CALLES,MATUTINO,BÁSICA,PRIMARIA,GENERAL,52,2,0,CALLE GUILLERMO PRIETO,0,CALLE JOSE MARIA MORELOS,CALLE JOSE MARIA MORELOS,NINGUNO,HUATABAMPO,MELCHOR OCAMPO,RURAL,99,1,26.534444,-109.176667
26DPR0541Z,MARIANO MATAMOROS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,17,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,MANUEL CAUDILLO,RURAL,49,2,26.493611,-109.086389
26DPR0542Z,MIGUEL HIDALGO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,47,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,CAMPO DIECINUEVE,RURAL,24,1,26.783611,-109.582778
26DPR0544X,LAZARO CARDENAS DEL RIO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,73,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,LAS BOCAS,RURAL,102,14,26.581389,-109.328056
26DPR0545W,MIGUEL HIDALGO Y COSTILLA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,75,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,SIREBAMPO,RURAL,102,14,26.638056,-109.237222
26DPR0546V,JOSE MARIA MORELOS Y PAVON,MATUTINO,BÁSICA,PRIMARIA,GENERAL,350,12,0,CALLE 20 DE NOVIEMBRE B,0,CALLE 19,CALLE 19,FEDERAL,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,83,10,32.436338,-114.775489
26DPR0548T,LAZARO CARDENAS,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,173,7,1,CALLE FERROCARRIL,35,CALLE NUÑEZ,CALLE NUÑEZ,NINGUNO,SAN MIGUEL DE HORCASITAS,PESQUEIRA,URBANO,46,6,29.378486,-110.896151
26DPR0549S,FRANCISCO VILLA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,252,12,1,CALLE TUBUTAMA,84,CALLE CIRCUNVALACIÓN,CALLE CIRCUNVALACIÓN,NINGUNO,CABORCA,HEROICA CABORCA,URBANO,91,8,30.704877,-112.170718
26DPR0551G,MIGUEL HIDALGO Y COSTILLA,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,41,5,0,CALLE ROMAN YOCUPICIO,0,CALLE ALEJANDRO VELDERRAIN,CALLE ALEJANDRO VELDERRAIN,NINGUNO,NAVOJOA,NAVOJOA,URBANO,38,2,27.05957,-109.422278
26DPR0553E,RICARDO FLORES MAGON,MATUTINO,BÁSICA,PRIMARIA,GENERAL,137,7,1,CALLE GENERAL IGNACIO PESQUEIRA,0,CALLE SIN REFERENCIA,CALLE SIN REFERENCIA,NINGUNO,NAVOJOA,NAVOJOA,URBANO,94,2,27.053335,-109.438754
26DPR0556B,GENERAL FRANCISCO VILLA,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,176,7,1,CALLE FELIX CONTRERAS,0,CALLE 31,CALLE 31,BUROCRATA,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,45,10,32.464889,-114.743361
26DPR0557A,AQUILES SERDAN,MATUTINO,BÁSICA,PRIMARIA,GENERAL,63,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,SAN ENRIQUE,URBANO,68,12,29.010833,-111.43
26DPR0561N,PROF. ALVARO OBREGON,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,170,9,1,CALLE ALVARO OBREGON,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,YAVAROS (ISLA LAS VIEJAS),URBANO,24,1,26.705216,-109.52458
26DPR0562M,EMILIANO ZAPATA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,275,12,1,CALLE MATAPE,0,CALLE FRANCISCO MONTEVERDE,CALLE FRANCISCO MONTEVERDE,LOMAS DE MADRID,HERMOSILLO,HERMOSILLO,URBANO,62,7,29.130464,-110.975937
26DPR0565J,ARTICULO 3 CONSTITUCIONAL,MATUTINO,BÁSICA,PRIMARIA,GENERAL,364,15,2,CALLE DE LOS SERIS,0,CALLE IGNACIO SOTO,CALLE IGNACIO SOTO,SAHUARO FINAL,HERMOSILLO,HERMOSILLO,URBANO,78,7,29.120969,-111.013109
26DPR0566I,JOSE MARIA LEYVA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,364,15,1,CALLE REPUBLICA DE PANAMA,0,CALLE CERRO DE LAS CONCHAS,CALLE CERRO DE LAS CONCHAS,SONACER,HERMOSILLO,HERMOSILLO,URBANO,67,7,29.100876,-111.005784
26DPR0567H,VICENTE SUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,345,12,1,CALLE JUAN DE LA BARRERA,0,CALLE RIO BLANCO,CALLE RIO BLANCO,LIBERTAD,CAJEME,CIUDAD OBREGON,URBANO,66,4,27.46669,-109.956157
26DPR0570V,ESCUELA PRIMARIA NUEVA CREACION LAS ACACIAS,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,135,4,0,BOULEVARD LAS ACACIAS,0,NINGUNO NINGUNO,NINGUNO NINGUNO,LAS ACACIAS PRIMERA ETAPA,NOGALES,HEROICA NOGALES,URBANO,88,9,31.248088,-110.951402
26DPR0572T,IGNACIO RAMIREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,358,14,1,CALLE CARLOS M. JA,0,CALLE VALLE DE OROZ,CALLE VALLE DE OROZ,MIRAVALLE,CAJEME,CIUDAD OBREGON,URBANO,44,4,27.46682,-109.926564
26DPR0574R,CLUB DE LEONES NUM. 3,MATUTINO,BÁSICA,PRIMARIA,GENERAL,95,4,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,MINEROS DE PILARES,RURAL,68,12,28.748333,-111.642222
26DPR0577O,FRANCISCO VILLA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,232,10,1,CALLE IX,559,CALLE 10,CALLE 10,GUAYMAS CENTRO,GUAYMAS,HEROICA GUAYMAS,URBANO,6,5,27.918398,-110.899506
26DPR0578N,FRANCISCO L LLANO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,288,15,1,CALLE BENITO JUAREZ,0,NINGUNO NINGUNO,NINGUNO NINGUNO,MIGUEL HIDALGO,GUAYMAS,HEROICA GUAYMAS,URBANO,6,5,27.909536,-110.9098
26DPR0579M,BENITO JUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,351,14,1,CALLE INDUSTRIAL,0,CALLE INDUSTRIAL,CALLE INDUSTRIAL,NINGUNO,AGUA PRIETA,AGUA PRIETA,URBANO,109,11,31.320923,-109.565519
26DPR0582Z,GENERAL LAZARO CARDENAS DEL RIO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,62,3,0,CALLE INDEPENDENCIA,0,CAMINO CARRETERO,CAMINO CARRETERO,NINGUNO,CAJEME,COCORIT,URBANO,58,3,27.575007,-109.966084
26DPR0583Z,FRAY EUSEBIO FRANCISCO KINO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,18,0,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,FRONTERAS,CUQUIARACHIC,RURAL,96,11,30.873611,-109.67
26DPR0584Y,MIGUEL HIDALGO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,325,14,1,CALLE GILDARDO MAGAÑA,0,CALLE LAZARO CARDENA,CALLE LAZARO CARDENA,PALO VERDE,HERMOSILLO,HERMOSILLO,URBANO,79,12,29.054991,-110.968975
26DPR0585X,FRANCISCO I. MADERO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,171,7,1,CALLE PRINCIPAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,MOLINO DE CAMOU (SAN ISIDRO),RURAL,4,6,29.200556,-110.765833
26DPR0586W,LIC. BENITO JUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,277,14,1,CALLE 2,0,CALLE C,CALLE C,BUROCRATA,GENERAL PLUTARCO ELIAS CALLES,SONOITA,URBANO,71,8,31.872214,-112.830808
26DPR0587V,CLUB DE LEONES,MATUTINO,BÁSICA,PRIMARIA,GENERAL,351,10,1,CALLE HERMOSILLO,0,CALLE ARROYO FORD,CALLE ARROYO FORD,BUROCRATA,GENERAL PLUTARCO ELIAS CALLES,SONOITA,URBANO,71,8,31.854132,-112.848195
26DPR0589T,MARTIRES DE CANANEA 1906,MATUTINO,BÁSICA,PRIMARIA,GENERAL,343,15,3,CALLE LEANDRO P. GAXIOLA,0,CALLE LAS TORRES,CALLE LAS TORRES,LUIS ENCINAS,HERMOSILLO,HERMOSILLO,URBANO,50,7,29.114999,-110.986196
26DPR0590I,PLUTARCO ELIAS CALLES,MATUTINO,BÁSICA,PRIMARIA,GENERAL,270,14,1,CALLE HEROE DE NACOZARI,0,CALLE OVALO CUAUHTEMOC SUR,CALLE OVALO CUAUHTEMOC SUR,MODELO,HERMOSILLO,HERMOSILLO,URBANO,40,7,29.106628,-110.95529
26DPR0591H,GENERAL LAZARO CARDENAS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,353,13,2,CALLE ASTOLFO R. CARDENAS,0,CALLE REFINADORA,CALLE REFINADORA,ALTAMIRA,NOGALES,HEROICA NOGALES,URBANO,10,9,31.307417,-110.937917
26DPR0592G,GENERAL LAZARO CARDENAS,MATUTINO,BÁSICA,PRIMARIA,GENERAL,221,9,1,CALLE PROFESOR HECTOR LIZARRAGA,19,CALLE CHIAPAS,CALLE CHIAPAS,NINGUNO,IMURIS,IMURIS,URBANO,33,13,30.786373,-110.848546
26DPR0593F,JUAN ESCUTIA,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,160,6,1,CALLE VIA DE BEIRA,413,CAMINO HERMOSO,CAMINO HERMOSO,LOMAS DE FATIMA,NOGALES,HEROICA NOGALES,URBANO,10,9,31.32426,-110.959373
26DPR0594E,JOSEFA ORTIZ DE DOMINGUEZ,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,36,3,0,CALLE PUERTO RICO,0,CALLE NICARAGUA,CALLE NICARAGUA,ESPERANZA,NOGALES,HEROICA NOGALES,URBANO,10,9,31.312129,-110.956489
26DPR0595D,LIC. MELCHOR OCAMPO,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,192,7,1,CIRCUNVALACIÓN HEROES,340,NINGUNO NINGUNO,NINGUNO NINGUNO,HEROES,NOGALES,HEROICA NOGALES,URBANO,2,9,31.325011,-110.937569
26DPR0596C,PROF. JESUS D AGUIRRE,MATUTINO,BÁSICA,PRIMARIA,GENERAL,275,9,1,CALLE NIÑOS HEROES,0,CALLE TENOCHTITLAN,CALLE TENOCHTITLAN,NINGUNO,CAJEME,ESPERANZA,URBANO,15,3,27.578224,-109.938954
26DPR0598A,JOSE MARIA PINO SUAREZ,MATUTINO,BÁSICA,PRIMARIA,GENERAL,94,6,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,EL OLVIDO,RURAL,53,14,28.042222,-109.7525
26DPR0599Z,EMILIANO ZAPATA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,17,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,AGUA PRIETA,EL RUSBAYO,RURAL,109,11,31.010041,-109.286518
26DPR0603W,EMILIANO ZAPATA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,45,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,MANUEL AVILA CAMACHO,RURAL,68,12,28.982222,-111.703056
26DPR0605U,REVOLUCION,MATUTINO,BÁSICA,PRIMARIA,GENERAL,400,13,1,CALLE MIGUEL HIDALGO,0,CALLE PLUTARCO ELIAS S,CALLE PLUTARCO ELIAS S,LA CAPILLA,ALAMOS,ALAMOS,URBANO,28,2,27.029224,-108.938783
26DPR0606T,AQUILES SERDAN,MATUTINO,BÁSICA,PRIMARIA,GENERAL,17,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,LA LABOR DE SANTA LUCIA (EL MEZQUITAL),RURAL,87,2,26.908889,-108.840278
26DPR0607S,ESCUELA PRIMARIA NUEVA CREACION LOMAS DE ANZA,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,128,4,0,BOULEVARD PASEO ROMANZA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,LOMAS DE ANZA,NOGALES,HEROICA NOGALES,URBANO,70,9,31.31096,-110.895001
26DPR0608R,RAMON REAL CARRASCO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,429,17,1,CALLE NACORI GRANDE,0,CALLE LOPEZ DEL CASTILLO,CALLE LOPEZ DEL CASTILLO,CARMEN SERDAN,HERMOSILLO,HERMOSILLO,URBANO,62,7,29.136653,-110.984482
26DPR0611E,FRANCISCO SARABIA NUM. 2,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,161,7,1,CALLE IGNACIO PESQUEIRA,0,CALLE NUEVO LEON,CALLE NUEVO LEON,NINGUNO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,URBANO,83,10,32.45087,-114.799065
26DPR0613C,5 DE MAYO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,16,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,CAMPO DEL CARMEN,RURAL,46,6,29.313333,-110.829444
26DPR0617Z,PLAN DE AGUA PRIETA,MATUTINO,BÁSICA,PRIMARIA,GENERAL,284,14,1,CALLE 4,0,CALLE 10,CALLE 10,CENTRO,AGUA PRIETA,AGUA PRIETA,URBANO,11,11,31.330011,-109.554111
26DPR0619X,AMADO NERVO,MATUTINO,BÁSICA,PRIMARIA,GENERAL,63,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ACONCHI,SAN PABLO (SAN PABLO DE ACONCHI),RURAL,19,6,29.77234,-110.1994
26DPR0622K,ADOLFO LOPEZ MATEOS,VESPERTINO,BÁSICA,PRIMARIA,GENERAL,426,19,2,CALLE AQUILES SERDAN,0,CALLE RIO USUMACINTA,CALLE RIO USUMACINTA,NINGUNO,NAVOJOA,NAVOJOA,URBANO,20,2,27.079149,-109.420064
26DPR0624I,ESCUADRON 201,MATUTINO,BÁSICA,PRIMARIA,GENERAL,175,8,1,CALLE AZUETA,0,CALLE 3,CALLE 3,NINGUNO,AGUA PRIETA,AGUA PRIETA,URBANO,96,11,31.331931,-109.565628
